Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,date_time,date,classification,profit,trade_size
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94615.0,0.28862,27307.78,BUY,26-04-2025 05:12,86.42617,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,6.280789,220000000000000.0,1750000000000.0,,,,0.0,27307.78
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94615.0,0.00015,14.19,BUY,26-04-2025 05:12,86.71479,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,0.003264,491000000000000.0,1750000000000.0,,,,0.0,14.19
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94615.0,0.55,52038.25,BUY,26-04-2025 05:12,86.71494,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,11.968797,7620000000000.0,1750000000000.0,,,,0.0,52038.25
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94615.0,0.13822,13077.69,BUY,26-04-2025 05:12,87.26494,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,3.007867,493000000000000.0,1750000000000.0,,,,0.0,13077.69
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94616.0,0.21138,19999.93,BUY,26-04-2025 05:12,87.40316,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,4.599983,229000000000000.0,1750000000000.0,,,,0.0,19999.93
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94616.0,0.10569,9999.97,BUY,26-04-2025 05:12,87.61454,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,2.299991,767000000000000.0,1750000000000.0,,,,0.0,9999.97
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94616.0,0.01325,1253.66,BUY,26-04-2025 05:12,87.72023,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,0.288342,462000000000000.0,1750000000000.0,,,,0.0,1253.66
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94616.0,0.00015,14.19,BUY,26-04-2025 05:12,87.73348,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,0.003264,31900000000000.0,1750000000000.0,,,,0.0,14.19
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94616.0,0.10571,10001.86,BUY,26-04-2025 05:12,87.73363,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,2.300427,387000000000000.0,1750000000000.0,,,,0.0,10001.86
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94616.0,0.02078,1966.12,BUY,26-04-2025 05:12,87.83934,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,0.452207,810000000000000.0,1750000000000.0,,,,0.0,1966.12
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94617.0,10.82667,1024387.04,BUY,26-04-2025 05:12,87.86012,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,235.609018,719000000000000.0,1750000000000.0,,,,0.0,1024387.04
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94617.0,0.03009,2847.03,BUY,26-04-2025 05:12,98.68679,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,0.654815,357000000000000.0,1750000000000.0,,,,0.0,2847.03
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94617.0,0.00015,14.19,BUY,26-04-2025 05:12,98.71688,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,0.003264,340000000000000.0,1750000000000.0,,,,0.0,14.19
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94617.0,1.42979,135282.44,BUY,26-04-2025 05:12,98.71703,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,31.114961,156000000000000.0,1750000000000.0,,,,0.0,135282.44
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94617.0,0.5,47308.5,BUY,26-04-2025 05:12,100.14682,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,10.880955,131000000000000.0,1750000000000.0,,,,0.0,47308.5
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94618.0,0.53472,50594.14,BUY,26-04-2025 05:12,100.64682,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,11.636651,749000000000000.0,1750000000000.0,,,,0.0,50594.14
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94618.0,0.21137,19999.41,BUY,26-04-2025 05:12,101.18154,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,4.599863,274000000000000.0,1750000000000.0,,,,0.0,19999.41
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94618.0,0.85556,80951.38,BUY,26-04-2025 05:12,101.39291,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,18.618816,67400000000000.0,1750000000000.0,,,,0.0,80951.38
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94618.0,0.10568,9999.23,BUY,26-04-2025 05:12,102.24847,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,2.299822,1110000000000000.0,1750000000000.0,,,,0.0,9999.23
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94618.0,0.06296,5957.15,BUY,26-04-2025 05:12,102.35415,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,1.370144,891000000000000.0,1750000000000.0,,,,0.0,5957.15
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94618.0,0.00015,14.19,BUY,26-04-2025 05:12,102.41711,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,0.003264,707000000000000.0,1750000000000.0,,,,0.0,14.19
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94619.0,2.67883,253468.22,BUY,26-04-2025 05:12,102.41726,Open Long,0.0,0x84a8a11c603e15c8320c0422409d5d01b700fb513b441f8a54c00721149d52c2,88964517201.0,True,58.297689,78400000000000.0,1750000000000.0,,,,0.0,253468.22
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.39,311.43,47147.39,BUY,26-04-2025 05:34,0.0,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,10.843899,948000000000000.0,1750000000000.0,,,,0.0,47147.39
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.39,15.85,2399.53,BUY,26-04-2025 05:34,311.43,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.551892,634000000000000.0,1750000000000.0,,,,0.0,2399.53
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.39,16.44,2488.85,BUY,26-04-2025 05:34,327.28,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.572435,822000000000000.0,1750000000000.0,,,,0.0,2488.85
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.39,264.2,39997.24,BUY,26-04-2025 05:34,343.72,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,9.199364,539000000000000.0,1750000000000.0,,,,0.0,39997.24
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.39,0.2,30.28,BUY,26-04-2025 05:34,607.92,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.006963,898000000000000.0,1750000000000.0,,,,0.0,30.28
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.39,199.42,30190.19,BUY,26-04-2025 05:34,608.12,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,6.943744,820000000000000.0,1750000000000.0,,,,0.0,30190.19
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,20.0,3028.0,BUY,26-04-2025 05:34,807.54,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.69644,358000000000000.0,1750000000000.0,,,,0.0,3028.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,0.2,30.28,BUY,26-04-2025 05:34,827.54,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.006964,725000000000000.0,1750000000000.0,,,,0.0,30.28
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,661.53,100155.64,BUY,26-04-2025 05:34,827.74,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,23.035797,553000000000000.0,1750000000000.0,,,,0.0,100155.64
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,12.43,1881.9,BUY,26-04-2025 05:34,1489.27,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.432837,810000000000000.0,1750000000000.0,,,,0.0,1881.9
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,3.3,499.62,BUY,26-04-2025 05:34,1501.7,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.114912,1030000000000000.0,1750000000000.0,,,,0.0,499.62
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,264.18,39996.85,BUY,26-04-2025 05:34,1505.0,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,9.199275,529000000000000.0,1750000000000.0,,,,0.0,39996.85
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,193.44,29286.82,BUY,26-04-2025 05:34,1769.18,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,6.735967,123000000000000.0,1750000000000.0,,,,0.0,29286.82
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,6.59,997.73,BUY,26-04-2025 05:34,1962.62,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.229476,59800000000000.0,1750000000000.0,,,,0.0,997.73
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,11.37,1721.42,BUY,26-04-2025 05:34,1969.21,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.395926,698000000000000.0,1750000000000.0,,,,0.0,1721.42
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,7.77,1176.38,BUY,26-04-2025 05:34,1980.58,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.270566,362000000000000.0,1750000000000.0,,,,0.0,1176.38
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,20.0,3028.0,BUY,26-04-2025 05:34,1988.35,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.69644,1090000000000000.0,1750000000000.0,,,,0.0,3028.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,13.21,1999.99,BUY,26-04-2025 05:34,2008.35,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.459998,799000000000000.0,1750000000000.0,,,,0.0,1999.99
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,32.91,4982.57,BUY,26-04-2025 05:34,2021.56,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,1.145992,874000000000000.0,1750000000000.0,,,,0.0,4982.57
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.4,55.24,8363.34,BUY,26-04-2025 05:34,2054.47,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,1.923567,944000000000000.0,1750000000000.0,,,,0.0,8363.34
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.41,0.2,30.28,BUY,26-04-2025 05:34,2109.71,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.006964,559000000000000.0,1750000000000.0,,,,0.0,30.28
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.41,20.0,3028.2,BUY,26-04-2025 05:34,2109.91,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.696486,976000000000000.0,1750000000000.0,,,,0.0,3028.2
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.41,15.6,2362.0,BUY,26-04-2025 05:34,2129.91,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.543259,295000000000000.0,1750000000000.0,,,,0.0,2362.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.41,16.33,2472.53,BUY,26-04-2025 05:34,2145.51,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.56868,167000000000000.0,1750000000000.0,,,,0.0,2472.53
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.41,26.99,4086.56,BUY,26-04-2025 05:34,2161.84,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.939907,143000000000000.0,1750000000000.0,,,,0.0,4086.56
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.41,124.74,18886.88,BUY,26-04-2025 05:34,2188.83,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,4.343983,96900000000000.0,1750000000000.0,,,,0.0,18886.88
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.42,0.2,30.28,BUY,26-04-2025 05:34,2313.57,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.006965,182000000000000.0,1750000000000.0,,,,0.0,30.28
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.42,0.2,30.28,BUY,26-04-2025 05:34,2313.77,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.006965,471000000000000.0,1750000000000.0,,,,0.0,30.28
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.42,132.17,20013.18,BUY,26-04-2025 05:34,2313.97,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,4.603031,664000000000000.0,1750000000000.0,,,,0.0,20013.18
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.42,66.04,9999.78,BUY,26-04-2025 05:34,2446.14,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,2.299948,450000000000000.0,1750000000000.0,,,,0.0,9999.78
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.42,48.21,7299.96,BUY,26-04-2025 05:34,2512.18,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,1.67899,487000000000000.0,1750000000000.0,,,,0.0,7299.96
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.42,112.55,17042.32,BUY,26-04-2025 05:34,2560.39,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,3.919733,327000000000000.0,1750000000000.0,,,,0.0,17042.32
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.42,13.48,2041.14,BUY,26-04-2025 05:34,2672.94,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.469462,465000000000000.0,1750000000000.0,,,,0.0,2041.14
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,0.07,10.6,BUY,26-04-2025 05:34,2686.42,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.002438,1070000000000000.0,1750000000000.0,,,,0.0,10.6
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,0.2,30.29,BUY,26-04-2025 05:34,2686.49,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.006965,128000000000000.0,1750000000000.0,,,,0.0,30.29
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,13.2,1998.88,BUY,26-04-2025 05:34,2686.69,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.459741,827000000000000.0,1750000000000.0,,,,0.0,1998.88
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,132.17,20014.5,BUY,26-04-2025 05:34,2699.89,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,4.603335,530000000000000.0,1750000000000.0,,,,0.0,20014.5
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,20.0,3028.6,BUY,26-04-2025 05:34,2832.06,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.696578,127000000000000.0,1750000000000.0,,,,0.0,3028.6
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,20.0,3028.6,BUY,26-04-2025 05:34,2852.06,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.696578,909000000000000.0,1750000000000.0,,,,0.0,3028.6
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,27.0,4088.61,BUY,26-04-2025 05:34,2872.06,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.94038,568000000000000.0,1750000000000.0,,,,0.0,4088.61
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,87.07,13185.01,BUY,26-04-2025 05:34,2899.06,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,3.032552,682000000000000.0,1750000000000.0,,,,0.0,13185.01
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,9.19,1391.64,BUY,26-04-2025 05:34,2986.13,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.320077,705000000000000.0,1750000000000.0,,,,0.0,1391.64
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,9.56,1447.67,BUY,26-04-2025 05:34,2995.32,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.332964,898000000000000.0,1750000000000.0,,,,0.0,1447.67
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.43,127.42,19295.21,BUY,26-04-2025 05:34,3004.88,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,4.437898,635000000000000.0,1750000000000.0,,,,0.0,19295.21
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,0.33,49.98,BUY,26-04-2025 05:34,3132.3,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.011494,932000000000000.0,1750000000000.0,,,,0.0,49.98
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,266.69,40387.53,BUY,26-04-2025 05:34,3132.63,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,9.289132,668000000000000.0,1750000000000.0,,,,0.0,40387.53
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,2.91,440.69,BUY,26-04-2025 05:34,3399.32,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.101358,695000000000000.0,1750000000000.0,,,,0.0,440.69
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,66.03,9999.58,BUY,26-04-2025 05:34,3402.23,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,2.299904,375000000000000.0,1750000000000.0,,,,0.0,9999.58
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,82.83,12543.78,BUY,26-04-2025 05:34,3468.26,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,2.885068,395000000000000.0,1750000000000.0,,,,0.0,12543.78
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,132.54,20071.86,BUY,26-04-2025 05:34,3551.09,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,4.616527,272000000000000.0,1750000000000.0,,,,0.0,20071.86
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,49.34,7472.05,BUY,26-04-2025 05:34,3683.63,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,1.718571,753000000000000.0,1750000000000.0,,,,0.0,7472.05
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,48.21,7300.92,BUY,26-04-2025 05:34,3732.97,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,1.679212,335000000000000.0,1750000000000.0,,,,0.0,7300.92
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,9.34,1414.45,BUY,26-04-2025 05:34,3781.18,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.325323,42800000000000.0,1750000000000.0,,,,0.0,1414.45
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,7.34,1111.57,BUY,26-04-2025 05:34,3790.52,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.255661,692000000000000.0,1750000000000.0,,,,0.0,1111.57
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,202.74,30702.95,BUY,26-04-2025 05:34,3797.86,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,7.061677,1100000000000000.0,1750000000000.0,,,,0.0,30702.95
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.44,428.87,64948.07,BUY,26-04-2025 05:34,4000.6,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,14.938056,581000000000000.0,1750000000000.0,,,,0.0,64948.07
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,87.49,13250.36,BUY,26-04-2025 05:34,4429.47,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,3.047582,643000000000000.0,1750000000000.0,,,,0.0,13250.36
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,661.53,100188.72,BUY,26-04-2025 05:34,4516.96,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,23.043405,358000000000000.0,1750000000000.0,,,,0.0,100188.72
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,0.21,31.8,BUY,26-04-2025 05:34,5178.49,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.007315,348000000000000.0,1750000000000.0,,,,0.0,31.8
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,0.21,31.8,BUY,26-04-2025 05:34,5178.7,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.007315,191000000000000.0,1750000000000.0,,,,0.0,31.8
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,66.02,9998.73,BUY,26-04-2025 05:34,5178.91,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,2.299707,551000000000000.0,1750000000000.0,,,,0.0,9998.73
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,6.58,996.54,BUY,26-04-2025 05:34,5244.93,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,0.229204,707000000000000.0,1750000000000.0,,,,0.0,996.54
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,40.28,6100.41,BUY,26-04-2025 05:34,5251.51,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,1.403093,131000000000000.0,1750000000000.0,,,,0.0,6100.41
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,68.59,10387.96,BUY,26-04-2025 05:34,5291.79,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,2.389229,382000000000000.0,1750000000000.0,,,,0.0,10387.96
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,200.35,30343.01,BUY,26-04-2025 05:34,5360.38,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,6.978891,1060000000000000.0,1750000000000.0,,,,0.0,30343.01
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,139.35,21104.56,BUY,26-04-2025 05:34,5560.73,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,4.854048,567000000000000.0,1750000000000.0,,,,0.0,21104.56
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,298.85,45260.83,BUY,26-04-2025 05:34,5700.08,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,10.409991,789000000000000.0,1750000000000.0,,,,0.0,45260.83
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,151.45,452.94,68597.76,BUY,26-04-2025 05:34,5998.93,Open Long,0.0,0x27599dc13fb924f9a982042240dacb02027200eff56ddd808e6263393685a059,88967596408.0,True,15.777485,924000000000000.0,1750000000000.0,,,,0.0,68597.76
